order_id,order_date,ship_date,customer_id,product_id,quantity,unit_price_gbp,status
O63854,2025-11-24,2025-11-25,C40106,P50009,6,100.8,Shipped
O63855,2025-07-13,2025-07-22,C40289,P50037,1,162.84,Shipped
O63856,2024-11-30,2024-12-03,C40157,P50000,3,156.01,Shipped
O63857,2025-08-16,2025-08-24,C40126,P50009,9,96.72,Shipped
O63858,2025-12-22,2025-12-22,C40147,P50026,7,108.22,Shipped
O63859,2025-10-14,2025-10-19,C40092,P50059,9,122.28,Shipped
O63860,2025-07-27,2025-07-27,C40032,P50004,7,103.63,Shipped
O63861,2025-07-14,2025-07-19,C40294,P50031,2,15.33,Shipped
O63862,2025-04-22,2025-04-22,C40243,P50033,5,68.89,Shipped
O63863,2025-10-13,2025-10-14,C40244,P50015,8,43.92,Shipped
O63864,2024-11-11,2024-11-12,C40273,P50031,7,15.6,Cancelled
O63865,2025-01-01,2025-01-08,C40183,P50038,5,138.99,Shipped
O63866,2025-09-07,2025-09-13,C40295,P50008,8,147.48,Shipped
O63867,2024-07-10,2024-07-15,C40295,P50057,2,71.58,Shipped
O63868,2025-07-12,2025-07-13,C40074,P50014,9,73.75,Pending
O63869,2024-03-21,2024-03-23,C40132,P50022,2,55.99,Shipped
O63870,2025-03-04,2025-03-07,C40028,P50001,9,120.89,Shipped
O63871,2024-01-26,2024-02-04,C40210,P50035,8,171.56,Cancelled
O63872,2025-12-29,2026-01-05,C40033,P50035,5,122.32,Shipped
O63873,2025-09-07,2025-09-07,C40228,P50006,5,46.88,Shipped
O63874,2024-07-01,2024-07-01,C40241,P50017,1,144.16,Shipped
O63875,2024-04-19,2024-04-22,C40123,P50046,3,84.47,Pending
O63876,2025-04-14,2025-04-16,C40189,P50042,3,80.24,Pending
O63877,2025-10-21,2025-10-25,C40284,P50018,7,90.46,Shipped
O63878,2024-08-22,2024-08-31,C40226,P50037,2,192.04,Shipped
O63879,2025-12-03,2025-12-04,C40132,P50044,8,91.0,Shipped
O63880,2024-11-30,2024-12-05,C40271,P50022,3,56.82,Shipped
O63881,2024-11-18,2024-11-22,C40012,P50010,8,53.96,Shipped
O63882,2024-09-04,2024-09-10,C40067,P50001,4,107.85,Shipped
O63883,2024-07-16,2024-07-21,C40098,P50057,7,61.71,Shipped
O63884,2024-09-01,2024-09-06,C40109,P50019,7,60.8,Shipped
O63885,2024-05-06,2024-05-08,C40201,P50048,9,57.17,Pending
O63886,2024-10-02,2024-10-11,C40237,P50019,5,73.16,Cancelled
O63887,2024-07-30,2024-08-01,C40015,P50042,4,102.39,Shipped
O63888,2024-02-11,2024-02-12,C40077,P50019,6,55.24,Shipped
O63889,2024-09-22,2024-09-22,C40245,P50036,1,69.41,Shipped
O63890,2024-01-30,2024-01-30,C40151,P50057,9,83.56,Shipped
O63891,2024-05-12,2024-05-15,C40093,P50045,7,53.38,Shipped
O63892,2025-06-13,2025-06-21,C40133,P50009,1,159.96,Shipped
O63893,2024-01-19,2024-01-20,C40181,P50031,2,13.13,Shipped
O63894,2024-08-15,2024-08-15,C40178,P50016,1,111.51,Pending
O63895,2025-05-15,2025-05-20,C40248,P50013,7,61.72,Shipped
O63896,2024-01-16,2024-01-21,C40296,P50049,6,59.37,Shipped
O63897,2025-06-22,2025-06-27,C40242,P50058,2,82.68,Shipped
O63898,2024-02-29,2024-02-29,C40031,P50055,5,62.61,Shipped
O63899,2024-02-10,2024-02-12,C40126,P50050,5,33.69,Shipped
O63900,2024-05-23,2024-05-26,C40145,P50028,5,71.84,Shipped
O63901,2025-09-20,2025-09-27,C40188,P50031,6,17.66,Shipped
O63902,2024-02-05,2024-02-11,C40287,P50032,8,95.93,Shipped
O63903,2024-03-13,2024-03-21,C40134,P50044,9,92.73,Pending
O63904,2025-11-22,2025-11-27,C40104,P50003,2,85.0,Shipped
O63905,2025-03-21,2025-03-25,C40269,P50049,9,86.19,Shipped
O63906,2025-02-19,2025-02-24,C40222,P50048,6,91.98,Shipped
O63907,2024-01-30,2024-02-02,C40137,P50059,2,128.67,Shipped
O63908,2024-10-15,2024-10-16,C40278,P50035,9,178.09,Cancelled
O63909,2025-02-25,2025-03-02,C40090,P50027,4,65.57,Shipped
O63910,2025-01-24,2025-01-26,C40072,P50028,5,79.47,Shipped
O63911,2025-01-16,2025-01-18,C40006,P50037,9,210.77,Shipped
O63912,2024-03-23,2024-03-30,C40024,P50018,6,78.3,Pending
O63913,2025-12-23,2025-12-23,C40259,P50046,2,62.95,Shipped
O63914,2025-05-28,2025-05-28,C40022,P50026,1,87.91,Pending
O63915,2024-06-25,2024-06-28,C40229,P50016,8,147.72,Shipped
O63916,2025-12-09,2025-12-14,C40021,P50044,4,99.49,Shipped
O63917,2024-08-08,2024-08-16,C40069,P50020,1,105.87,Pending
O63918,2024-04-05,2024-04-10,C40105,P50004,1,126.3,Shipped
O63919,2025-10-14,2025-10-16,C40064,P50031,9,13.67,Shipped
O63920,2024-04-21,2024-04-24,C40037,P50030,6,33.8,Shipped
O63921,2024-02-14,2024-02-17,C40296,P50017,5,171.61,Shipped
O63922,2025-04-04,2025-04-07,C40121,P50002,6,53.64,Shipped
O63923,2024-07-12,2024-07-18,C40126,P50028,4,70.94,Shipped
O63924,2024-04-21,2024-04-28,C40226,P50046,9,89.35,Shipped
O63925,2024-03-15,2024-03-22,C40274,P50048,6,88.32,Shipped
O63926,2024-04-02,2024-04-05,C40089,P50012,6,103.72,Shipped
O63927,2025-12-03,2025-12-05,C40135,P50025,9,71.98,Shipped
O63928,2025-05-05,2025-05-05,C40143,P50054,1,58.19,Shipped
O63929,2025-09-08,2025-09-15,C40078,P50020,3,94.38,Shipped
O63930,2025-03-28,2025-04-06,C40038,P50028,8,56.75,Shipped
O63931,2025-02-01,2025-02-01,C40276,P50040,1,6.84,Shipped
O63932,2024-06-08,2024-06-09,C40209,P50027,3,54.65,Shipped
O63933,2025-12-08,2025-12-10,C40203,P50050,2,26.47,Shipped
O63934,2025-08-24,2025-08-31,C40095,P50021,7,115.14,Shipped
O63935,2025-01-21,2025-01-23,C40198,P50029,8,87.79,Shipped
O63936,2024-03-17,2024-03-17,C40040,P50030,3,28.85,Shipped
O63937,2025-07-09,2025-07-12,C40035,P50044,7,71.95,Shipped
O63938,2024-08-31,2024-09-03,C40286,P50020,7,106.76,Shipped
O63939,2024-06-01,2024-06-04,C40068,P50016,9,101.51,Shipped
O63940,2025-06-24,2025-06-29,C40230,P50021,9,141.84,Shipped
O63941,2025-09-03,2025-09-05,C40083,P50013,5,62.78,Shipped
O63942,2025-03-24,2025-03-24,C40195,P50011,1,115.13,Shipped
O63943,2024-02-24,2024-02-25,C40183,P50049,7,81.98,Pending
O63944,2025-03-14,2025-03-21,C40216,P50020,5,155.31,Cancelled
O63945,2025-11-02,2025-11-08,C40286,P50016,5,143.45,Cancelled
O63946,2025-05-16,2025-05-18,C40127,P50048,5,57.6,Shipped
O63947,2024-07-13,2024-07-22,C40259,P50047,6,95.97,Shipped
O63948,2025-04-17,2025-04-22,C40089,P50014,3,82.56,Shipped
O63949,2024-07-01,2024-07-08,C40289,P50018,3,78.36,Shipped
O63950,2025-10-01,2025-10-08,C40149,P50049,4,87.69,Shipped
O63951,2025-09-10,2025-09-13,C40253,P50016,5,105.71,Shipped
O63952,2025-02-19,2025-02-24,C40247,P50051,7,113.13,Pending
O63953,2024-04-08,2024-04-13,C40190,P50037,1,170.78,Pending
O63954,2024-10-20,2024-10-24,C40289,P50039,3,78.94,Shipped
O63955,2024-03-29,2024-04-04,C40202,P50032,7,121.45,Pending
O63956,2025-07-14,2025-07-17,C40181,P50001,1,99.13,Cancelled
O63957,2025-05-12,2025-05-12,C40075,P50049,8,69.15,Shipped
O63958,2024-07-08,2024-07-08,C40112,P50033,7,52.75,Shipped
O63959,2025-09-17,2025-09-21,C40001,P50010,3,54.27,Shipped
O63960,2025-07-09,2025-07-18,C40215,P50049,6,89.92,Shipped
O63961,2025-11-15,2025-11-17,C40182,P50017,5,132.89,Shipped
O63962,2024-07-23,2024-07-28,C40209,P50021,3,108.83,Shipped
O63963,2024-05-07,2024-05-08,C40188,P50038,2,111.93,Shipped
O63964,2024-12-17,2024-12-23,C40074,P50016,9,135.94,Shipped
O63965,2024-07-12,2024-07-13,C40299,P50000,8,119.16,Shipped
O63966,2025-06-24,2025-06-28,C40130,P50019,9,49.82,Shipped
O63967,2024-11-07,2024-11-15,C40209,P50040,2,10.42,Cancelled
O63968,2025-04-03,2025-04-06,C40040,P50025,9,52.4,Shipped
O63969,2024-05-05,2024-05-14,C40179,P50042,6,108.49,Shipped
O63970,2024-03-03,2024-03-03,C40120,P50004,5,78.02,Shipped
O63971,2025-11-16,2025-11-16,C40278,P50015,4,46.62,Shipped
O63972,2024-11-22,2024-11-23,C40228,P50014,3,83.66,Shipped
O63973,2024-04-11,2024-04-13,C40280,P50003,3,59.27,Shipped
O63974,2025-08-16,2025-08-20,C40094,P50038,2,130.54,Shipped
O63975,2024-04-07,2024-04-16,C40198,P50012,8,82.23,Shipped
O63976,2025-12-29,2025-12-31,C40189,P50028,9,64.41,Shipped
O63977,2024-10-09,2024-10-12,C40075,P50059,9,128.96,Shipped
O63978,2024-12-07,2024-12-07,C40098,P50014,9,95.05,Pending
O63979,2024-07-08,2024-07-15,C40202,P50011,2,86.04,Shipped
O63980,2024-03-03,2024-03-08,C40044,P50055,7,84.46,Shipped
O63981,2024-10-25,2024-10-25,C40120,P50021,8,106.96,Shipped
O63982,2024-09-24,2024-09-28,C40222,P50017,5,107.92,Shipped
O63983,2024-11-23,2024-11-25,C40252,P50043,6,84.11,Shipped
O63984,2024-12-24,2024-12-28,C40176,P50007,4,80.91,Pending
O63985,2025-04-05,2025-04-07,C40200,P50022,8,54.14,Shipped
O63986,2024-02-23,2024-03-01,C40247,P50011,7,103.99,Shipped
O63987,2024-09-22,2024-09-22,C40069,P50053,6,147.44,Shipped
O63988,2025-09-23,2025-09-28,C40203,P50017,1,161.11,Pending
O63989,2025-11-26,2025-12-03,C40220,P50034,9,133.99,Shipped
O63990,2025-01-28,2025-01-28,C40245,P50031,5,13.19,Shipped
O63991,2024-09-24,2024-10-03,C40182,P50029,9,88.1,Shipped
O63992,2024-10-31,2024-11-07,C40046,P50003,7,65.84,Shipped
O63993,2025-07-25,2025-07-27,C40015,P50015,5,32.16,Shipped
O63994,2024-10-17,2024-10-21,C40184,P50051,7,68.5,Pending
O63995,2025-11-21,2025-11-27,C40083,P50032,3,113.99,Shipped
O63996,2024-01-21,2024-01-26,C40110,P50052,5,49.17,Shipped
O63997,2025-03-18,2025-03-25,C40138,P50033,1,66.44,Cancelled
O63998,2025-01-14,2025-01-22,C40223,P50019,7,73.55,Shipped
O63999,2024-11-26,2024-11-29,C40106,P50020,3,154.4,Shipped
O64000,2024-12-13,2024-12-14,C40174,P50046,1,85.2,Shipped
O64001,2024-04-26,2024-04-30,C40149,P50014,8,71.39,Shipped
O64002,2024-09-09,2024-09-14,C40016,P50035,3,159.31,Shipped
O64003,2024-09-15,2024-09-22,C40207,P50056,3,139.39,Shipped
O64004,2025-04-26,2025-04-28,C40160,P50050,2,42.59,Shipped
O64005,2025-03-13,2025-03-22,C40066,P50023,6,83.82,Shipped
O64006,2024-10-27,2024-10-27,C40223,P50016,4,111.7,Shipped
O64007,2025-01-13,2025-01-18,C40029,P50037,6,188.88,Shipped
O64008,2025-02-21,2025-02-25,C40078,P50036,4,69.34,Shipped
O64009,2024-02-04,2024-02-10,C40071,P50043,7,128.81,Pending
O64010,2025-10-08,2025-10-10,C40196,P50004,4,79.46,Shipped
O64011,2025-10-14,2025-10-23,C40296,P50032,8,109.52,Shipped
O64012,2024-09-23,2024-09-23,C40252,P50000,5,172.82,Pending
O64013,2025-07-10,2025-07-18,C40041,P50059,1,105.84,Shipped
O64014,2024-10-17,2024-10-21,C40019,P50052,4,43.88,Pending
O64015,2024-02-19,2024-02-24,C40236,P50044,3,83.77,Shipped
O64016,2025-09-24,2025-09-27,C40173,P50017,5,153.84,Shipped
O64017,2024-07-14,2024-07-17,C40107,P50044,2,62.84,Cancelled
O64018,2024-09-18,2024-09-22,C40266,P50026,7,88.51,Shipped
O64019,2025-02-24,2025-02-27,C40053,P50038,6,108.49,Cancelled
O64020,2024-11-17,2024-11-17,C40037,P50013,2,45.39,Shipped
O64021,2024-07-13,2024-07-17,C40149,P50028,9,64.45,Shipped
O64022,2025-08-08,2025-08-12,C40080,P50052,4,44.45,Shipped
O64023,2024-09-17,2024-09-24,C40069,P50011,2,115.95,Shipped
O64024,2025-03-08,2025-03-12,C40187,P50023,1,86.51,Shipped
O64025,2025-05-01,2025-05-06,C40091,P50017,3,136.67,Shipped
O64026,2025-11-13,2025-11-17,C40175,P50010,1,52.23,Shipped
O64027,2024-12-16,2024-12-20,C40170,P50023,5,78.96,Shipped
O64028,2024-12-10,2024-12-17,C40238,P50036,6,58.31,Shipped
O64029,2025-10-29,2025-11-04,C40292,P50003,4,88.76,Shipped
O64030,2024-12-16,2024-12-25,C40188,P50012,8,72.63,Shipped
O64031,2024-08-05,2024-08-09,C40086,P50049,9,88.7,Shipped
O64032,2024-02-01,2024-02-01,C40172,P50015,3,45.83,Cancelled
O64033,2024-08-25,2024-08-30,C40144,P50020,6,144.29,Shipped
O64034,2024-05-24,2024-05-27,C40135,P50040,4,10.5,Shipped
O64035,2024-08-10,2024-08-10,C40103,P50044,3,91.91,Shipped
O64036,2025-01-29,2025-02-06,C40023,P50057,2,80.3,Shipped
O64037,2025-01-18,2025-01-24,C40073,P50009,5,113.41,Shipped
O64038,2024-05-16,2024-05-22,C40177,P50045,2,51.37,Shipped
O64039,2024-12-05,2024-12-11,C40021,P50043,7,76.47,Shipped
O64040,2024-11-27,2024-12-06,C40046,P50007,8,70.9,Cancelled
O64041,2024-02-01,2024-02-07,C40171,P50052,4,57.52,Shipped
O64042,2024-07-26,2024-08-02,C40298,P50018,6,76.16,Shipped
O64043,2025-06-12,2025-06-19,C40050,P50025,9,53.07,Shipped
O64044,2024-01-16,2024-01-23,C40023,P50047,7,134.86,Shipped
O64045,2024-08-07,2024-08-14,C40104,P50031,4,11.65,Shipped
O64046,2024-12-13,2024-12-13,C40022,P50016,8,153.45,Shipped
O64047,2024-05-01,2024-05-05,C40268,P50019,1,73.43,Shipped
O64048,2025-04-17,2025-04-19,C40236,P50044,6,65.03,Shipped
O64049,2025-06-07,2025-06-15,C40035,P50010,3,47.87,Shipped
O64050,2024-09-04,2024-09-09,C40030,P50028,2,84.5,Pending
O64051,2024-06-17,2024-06-22,C40162,P50044,5,61.79,Shipped
O64052,2025-07-21,2025-07-26,C40121,P50053,7,148.8,Cancelled
O64053,2024-06-06,2024-06-12,C40208,P50049,7,71.83,Pending
O64054,2024-04-16,2024-04-23,C40278,P50021,7,120.26,Shipped
O64055,2024-01-25,2024-01-27,C40100,P50011,3,111.61,Cancelled
O64056,2024-03-07,2024-03-16,C40236,P50056,4,162.91,Pending
O64057,2025-09-29,2025-10-06,C40099,P50035,2,147.67,Shipped
O64058,2025-11-14,2025-11-16,C40069,P50024,6,91.59,Shipped
O64059,2025-02-03,2025-02-09,C40291,P50054,8,57.04,Shipped
O64060,2025-11-04,2025-11-08,C40075,P50043,5,78.03,Shipped
O64061,2025-05-31,2025-06-03,C40042,P50028,3,80.03,Shipped
O64062,2024-10-24,2024-11-01,C40177,P50011,3,104.4,Shipped
O64063,2025-06-05,2025-06-07,C40178,P50004,6,111.48,Shipped
O64064,2024-11-02,2024-11-10,C40145,P50031,7,16.12,Shipped
O64065,2025-12-04,2025-12-10,C40026,P50006,5,62.68,Shipped
O64066,2025-09-14,2025-09-22,C40035,P50018,3,62.56,Shipped
O64067,2025-09-09,2025-09-16,C40227,P50040,4,10.71,Shipped
O64068,2025-01-22,2025-01-28,C40047,P50000,3,137.04,Pending
O64069,2025-01-13,2025-01-14,C40082,P50059,1,131.32,Shipped
O64070,2024-03-26,2024-04-04,C40240,P50026,4,116.95,Shipped
O64071,2025-04-22,2025-04-28,C40101,P50052,8,54.08,Shipped
O64072,2024-03-24,2024-03-27,C40103,P50010,6,60.49,Shipped
O64073,2025-01-30,2025-02-01,C40274,P50027,2,47.53,Shipped
O64074,2024-04-05,,C40239,P50057,8,69.48,Cancelled
O64075,2024-12-13,2024-12-16,C40212,P50037,2,183.72,Shipped
O64076,2025-07-24,2025-07-25,C40056,P50048,6,68.55,Shipped
O64077,2024-08-13,2024-08-21,C40085,P50041,6,88.58,Cancelled
O64078,2025-03-15,2025-03-19,C40179,P50044,7,80.21,Shipped
O64079,2024-07-09,2024-07-15,C40251,P50021,7,106.95,Shipped
O64080,2024-08-07,2024-08-15,C40151,P50027,3,56.72,Shipped
O64081,2024-05-13,2024-05-22,C40223,P50002,7,43.39,Shipped
O64082,2024-04-28,2024-05-02,C40097,P50015,6,34.72,Shipped
O64083,2024-09-28,2024-09-28,C40109,P50003,4,57.66,Shipped
O64084,2024-03-31,2024-04-06,C40182,P50019,1,55.13,Shipped
O64085,2025-10-13,2025-10-22,C40170,P50043,6,107.45,Shipped
O64086,2025-06-25,2025-06-28,C40037,P50012,5,106.72,Shipped
O64087,2024-06-11,2024-06-12,C40116,P50028,5,59.38,Shipped
O64088,2025-10-09,2025-10-16,C40256,P50033,7,68.54,Shipped
O64089,2024-09-24,2024-09-30,C40160,P50009,7,108.27,Shipped
O64090,2025-01-23,2025-01-24,C40223,P50048,2,80.33,Shipped
O64091,2025-05-25,2025-05-25,C40247,P50046,3,59.04,Shipped
O64092,2025-07-18,2025-07-23,C40086,P50011,9,122.02,Shipped
O64093,2024-01-06,2024-01-07,C40070,P50002,6,48.75,Shipped
O64094,2024-07-25,2024-07-26,C40174,P50000,4,153.91,Shipped
O64095,2024-09-03,2024-09-06,C40143,P50017,9,106.43,Shipped
O64096,2025-03-04,2025-03-08,C40270,P50007,7,88.76,Shipped
O64097,2025-09-29,2025-10-07,C40054,P50001,8,96.94,Shipped
O64098,2024-11-16,2024-11-20,C40126,P50027,5,64.09,Shipped
O64099,2024-12-04,2024-12-12,C40014,P50031,2,17.73,Shipped
O64100,2024-03-05,2024-03-11,C40109,P50001,7,126.16,Shipped
O64101,2025-01-19,2025-01-22,C40176,P50035,8,182.2,Shipped
O64102,2024-12-22,2024-12-27,C40239,P50024,6,94.61,Shipped
O64103,2025-04-10,2025-04-11,C40253,P50012,4,98.77,Shipped
O64104,2025-09-11,2025-09-20,C40000,P50006,2,53.08,Shipped
O64105,2025-02-18,2025-02-21,C40261,P50045,3,44.51,Pending
O64106,2024-02-07,2024-02-16,C40205,P50006,9,59.25,Shipped
O64107,2025-08-20,2025-08-26,C40060,P50012,2,91.14,Pending
O64108,2024-12-14,2024-12-16,C40064,P50042,6,97.34,Shipped
O64109,2024-12-21,2024-12-25,C40233,P50037,6,174.21,Shipped
O64110,2025-09-30,2025-10-01,C40208,P50059,5,119.68,Shipped
O64111,2025-03-07,2025-03-13,C40061,P50002,9,35.56,Shipped
O64112,2025-07-31,2025-07-31,C40131,P50011,7,98.0,Shipped
O64113,2025-10-05,2025-10-11,C40257,P50039,9,78.7,Shipped
O64114,2024-12-26,2024-12-27,C40006,P50013,3,44.62,Shipped
O64115,2025-12-19,2025-12-20,C40153,P50022,7,39.61,Shipped
O64116,2024-05-05,2024-05-07,C40262,P50017,7,159.7,Shipped
O64117,2025-09-28,2025-09-28,C40001,P50048,9,63.29,Shipped
O64118,2025-09-12,2025-09-20,C40163,P50047,4,109.78,Pending
O64119,2024-03-13,2024-03-22,C40167,P50048,3,83.27,Shipped
O64120,2024-04-21,2024-04-30,C40094,P50030,8,35.11,Pending
O64121,2024-01-28,2024-02-04,C40161,P50029,7,101.28,Shipped
O64122,2024-07-21,2024-07-23,C40211,P50034,3,193.77,Shipped
O64123,2025-12-25,2026-01-01,C40085,P50004,3,101.86,Shipped
O64124,2024-03-31,2024-04-07,C40148,P50032,8,148.0,Shipped
O64125,2024-01-25,2024-01-27,C40160,P50016,6,114.48,Shipped
O64126,2024-12-01,2024-12-09,C40010,P50056,9,140.9,Shipped
O64127,2024-09-15,2024-09-24,C40063,P50011,6,112.69,Shipped
O64128,2025-04-04,2025-04-07,C40195,P50002,9,44.97,Shipped
O64129,2025-03-19,2025-03-24,C40146,P50057,3,66.95,Shipped
O64130,2025-08-27,2025-09-04,C40290,P50009,7,120.31,Shipped
O64131,2024-10-30,2024-11-01,C40255,P50031,2,13.39,Shipped
O64132,2024-12-03,2024-12-12,C40066,P50022,7,41.93,Pending
O64133,2024-01-17,2024-01-20,C40299,P50016,4,119.47,Shipped
O64134,2025-12-10,2025-12-19,C40258,P50029,5,102.26,Shipped
O64135,2024-06-04,2024-06-06,C40126,P50043,8,120.27,Pending
O64136,2025-03-11,2025-03-18,C40186,P50006,1,59.58,Pending
O64137,2025-10-05,2025-10-10,C40083,P50039,3,64.17,Shipped
O64138,2025-03-17,2025-03-20,C40023,P50053,6,90.82,Shipped
O64139,2025-04-02,2025-04-06,C40071,P50017,4,139.09,Shipped
O64140,2024-05-08,2024-05-10,C40218,P50040,6,9.31,Shipped
O64141,2025-06-02,2025-06-08,C40171,P50055,4,88.21,Shipped
O64142,2024-05-18,2024-05-27,C40132,P50055,1,71.44,Shipped
O64143,2025-05-20,2025-05-25,C40144,P50038,9,146.26,Shipped
O64144,2025-02-25,2025-02-27,C40238,P50056,7,191.8,Shipped
O64145,2024-12-23,2024-12-29,C40208,P50046,6,56.97,Shipped
O64146,2025-06-10,2025-06-14,C40190,P50030,2,42.72,Shipped
O64147,2025-06-10,2025-06-19,C40150,P50007,2,64.88,Shipped
O64148,2024-05-29,2024-05-31,C40000,P50051,6,110.43,Shipped
O64149,2024-10-01,2024-10-06,C40100,P50017,1,151.37,Shipped
O64150,2024-12-19,2024-12-23,C40037,P50044,5,75.88,Shipped
O64151,2024-04-20,2024-04-28,C40232,P50038,9,116.38,Shipped
O64152,2024-09-17,2024-09-18,C40105,P50021,8,134.26,Shipped
O64153,2024-01-31,2024-02-06,C40073,P50046,5,85.39,Shipped
O64154,2024-11-16,2024-11-24,C40144,P50039,3,76.15,Shipped
O64155,2024-05-30,2024-06-02,C40143,P50044,1,76.01,Shipped
O64156,2024-06-11,2024-06-16,C40279,P50057,2,90.55,Shipped
O64157,2025-08-21,2025-08-23,C40053,P50016,3,126.36,Shipped
O64158,2024-04-12,2024-04-16,C40246,P50045,5,45.45,Shipped
O64159,2024-03-29,2024-04-07,C40064,P50002,7,37.62,Shipped
O64160,2024-08-22,2024-08-25,C40240,P50042,5,103.55,Shipped
O64161,2024-01-18,2024-01-20,C40161,P50009,8,136.81,Shipped
O64162,2025-09-27,2025-10-02,C40161,P50013,2,50.37,Shipped
O64163,2025-12-22,2025-12-26,C40211,P50011,4,112.27,Shipped
O64164,2025-08-11,2025-08-18,C40027,P50049,6,88.79,Shipped
O64165,2025-08-07,2025-08-07,C40239,P50022,1,40.96,Pending
O64166,2024-03-15,2024-03-24,C40223,P50023,9,77.77,Shipped
O64167,2025-02-09,2025-02-16,C40059,P50021,9,122.05,Cancelled
O64168,2024-03-05,2024-03-13,C40025,P50037,7,132.44,Shipped
O64169,2024-08-07,2024-08-11,C40216,P50054,7,56.54,Shipped
O64170,2024-12-26,2024-12-30,C40027,P50040,2,9.93,Shipped
O64171,2025-05-13,2025-05-16,C40173,P50006,2,51.69,Shipped
O64172,2024-07-21,2024-07-29,C40076,P50030,3,41.04,Shipped
O64173,2024-07-06,2024-07-06,C40215,P50006,2,73.06,Shipped
O64174,2025-08-24,2025-08-29,C40276,P50009,6,110.56,Shipped
O64175,2024-06-12,2024-06-14,C40252,P50011,9,98.8,Shipped
O64176,2024-12-21,2024-12-27,C40224,P50041,7,90.42,Shipped
O64177,2024-07-28,2024-08-06,C40192,P50052,8,53.38,Shipped
O64178,2025-09-15,2025-09-21,C40022,P50014,9,76.4,Shipped
O64179,2025-01-25,2025-01-25,C40284,P50056,6,170.69,Shipped
O64180,2024-03-20,2024-03-23,C40275,P50015,1,49.46,Shipped
O64181,2024-04-18,2024-04-18,C40018,P50018,9,83.52,Shipped
O64182,2025-12-10,2025-12-14,C40235,P50007,5,76.29,Shipped
O64183,2025-11-18,2025-11-19,C40032,P50002,5,51.87,Shipped
O64184,2025-07-14,2025-07-20,C40181,P50037,9,206.99,Shipped
O64185,2024-02-26,2024-03-02,C40074,P50024,7,91.18,Shipped
O64186,2025-06-19,2025-06-22,C40038,P50007,1,57.71,Shipped
O64187,2025-04-28,2025-05-06,C40069,P50033,7,70.32,Pending
O64188,2025-11-18,2025-11-25,C40096,P50020,9,149.48,Pending
O64189,2024-12-21,2024-12-27,C40104,P50023,3,84.72,Cancelled
O64190,2024-12-09,2024-12-12,C40090,P50053,5,131.98,Shipped
O64191,2025-04-07,2025-04-09,C40138,P50024,1,79.11,Shipped
O64192,2024-04-18,2024-04-23,C40192,P50027,7,63.07,Shipped
O64193,2025-06-28,2025-07-05,C40139,P50041,2,128.69,Shipped
O64194,2024-12-29,2025-01-06,C40176,P50053,4,142.78,Shipped
O64195,2024-05-17,2024-05-24,C40115,P50044,6,63.76,Shipped
O64196,2025-08-18,2025-08-18,C40083,P50029,8,63.1,Shipped
O64197,2024-07-12,2024-07-21,C40044,P50018,3,68.38,Cancelled
O64198,2025-09-20,2025-09-22,C40093,P50010,9,58.29,Cancelled
O64199,2024-07-18,2024-07-18,C40057,P50007,1,86.31,Shipped
O64200,2024-12-23,2024-12-28,C40155,P50045,2,35.47,Shipped
O64201,2024-11-15,2024-11-19,C40196,P50044,2,90.28,Cancelled
O64202,2025-06-19,2025-06-20,C40253,P50021,7,132.49,Shipped
O64203,2024-05-16,2024-05-18,C40088,P50056,4,179.85,Shipped
O64204,2024-06-29,2024-07-01,C40037,P50057,1,77.14,Shipped
O64205,2024-05-20,2024-05-24,C40244,P50037,8,194.69,Shipped
O64206,2024-06-17,2024-06-24,C40217,P50015,3,41.86,Shipped
O64207,2024-11-27,2024-12-03,C40094,P50030,7,32.58,Shipped
O64208,2025-03-04,2025-03-04,C40298,P50049,5,80.14,Shipped
O64209,2025-09-23,2025-09-24,C40192,P50030,2,34.37,Shipped
O64210,2024-11-04,2024-11-10,C40224,P50029,6,75.46,Shipped
O64211,2024-10-26,2024-11-03,C40105,P50031,8,18.82,Shipped
O64212,2024-04-27,2024-04-27,C40132,P50050,4,38.26,Shipped
O64213,2024-03-13,2024-03-16,C40104,P50024,8,72.12,Shipped
O64214,2025-07-10,2025-07-11,C40219,P50010,3,69.38,Shipped
O64215,2025-04-07,2025-04-11,C40244,P50030,3,30.88,Shipped
O64216,2025-01-23,2025-01-26,C40258,P50038,2,116.06,Shipped
O64217,2024-11-20,2024-11-21,C40099,P50056,2,139.52,Shipped
O64218,2025-01-15,2025-01-24,C40230,P50006,3,47.43,Shipped
O64219,2025-09-10,2025-09-17,C40205,P50056,6,154.77,Shipped
O64220,2024-05-18,2024-05-23,C40003,P50048,2,77.22,Shipped
O64221,2024-12-30,2025-01-06,C40238,P50042,5,79.59,Shipped
O64222,2024-06-25,2024-06-28,C40039,P50014,3,60.25,Shipped
O64223,2024-03-17,2024-03-26,C40038,P50012,2,76.04,Shipped
O64224,2025-05-21,2025-05-25,C40032,P50025,8,52.6,Shipped
O64225,2025-05-30,2025-06-02,C40164,P50010,5,64.64,Shipped
O64226,2025-09-14,2025-09-19,C40009,P50039,3,57.64,Shipped
O64227,2024-01-16,2024-01-21,C40151,P50045,6,48.28,Shipped
O64228,2024-05-09,2024-05-15,C40214,P50028,9,67.54,Shipped
O64229,2025-02-23,2025-03-03,C40160,P50041,3,98.17,Shipped
O64230,2025-08-16,2025-08-18,C40080,P50046,3,81.56,Shipped
